leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
tsaf_herramienta_excel__tsaf-bas-001,tsaf_herramienta_excel,Microsoft Excel,herramienta,TSAF,1,TSAF-BAS-001,"Organizar archivos, formularios y hojas de cálculo","Crear fichas, registros y tablas para sesiones y usuarios.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&end=2107,0,2107,si,si,si,si,evidencia_entregada_y_criterio_superado,Crea una estructura de carpetas por usuario y programa ficticio || Registra datos en una hoja sin duplicados || Explica cómo protege y elimina información sensible,Plantilla organizada con datos ficticios,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_herramienta_excel__tsaf-val-002,tsaf_herramienta_excel,Microsoft Excel,herramienta,TSAF,2,TSAF-VAL-002,Aplicar pruebas básicas de condición física,Seleccionar pruebas y registrar resultados de forma repetible.,Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Elige pruebas coherentes con objetivo y perfil || Estandariza calentamiento, material y registro || Interpreta resultados sin diagnosticar",Informe de batería de pruebas con datos ficticios o propios,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_herramienta_excel__tsaf-val-003,tsaf_herramienta_excel,Microsoft Excel,herramienta,TSAF,3,TSAF-VAL-003,Registrar y analizar evolución,Crear tablas dinámicas y gráficos de evolución.,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&start=2107&end=3398,2107,3398,si,si,si,si,evidencia_entregada_y_criterio_superado,"Calcula cambios y tendencias correctamente || Diferencia medición, interpretación y recomendación || Presenta datos comprensibles para la persona usuaria",Dashboard o informe de evolución,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_herramienta_excel__tsaf-prj-001,tsaf_herramienta_excel,Microsoft Excel,herramienta,TSAF,4,TSAF-PRJ-001,Crear un programa integral de acondicionamiento físico,"Construir un programa integral con evaluación, progresión y revisión.",Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Define población, necesidad y límites || Programa sesiones y evaluación coherentes || Incluye seguridad, recursos, privacidad y calidad","Memoria, sesiones, instrumentos y presentación",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_herramienta_excel__tsaf-bas-005,tsaf_herramienta_excel,Microsoft Excel,herramienta,TSAF,5,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_herramienta_google_forms__tsaf-bas-005,tsaf_herramienta_google_forms,Formularios de Google,herramienta,TSAF,1,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_sae_busqueda_empleo__tsaf-emp-001,tsaf_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,TSAF,1,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_sae_busqueda_empleo__tsaf-bas-005,tsaf_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,TSAF,2,TSAF-BAS-005,"Distinguir alcance profesional, derivación y consentimiento","Distinguir entrenamiento, derivación sanitaria y consentimiento.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Diferencia entrenamiento, valoración funcional y diagnóstico clínico || Identifica cuándo detener y derivar || Usa un consentimiento sencillo para grabación o datos",Checklist de límites y consentimiento ficticio,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_sae_busqueda_empleo__tsaf-soc-001,tsaf_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,TSAF,3,TSAF-SOC-001,"Gestionar comunicación, motivación y conflictos","Aplicar escucha, feedback y resolución básica de conflictos.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Realiza escucha activa y reformulación || Da feedback específico sin descalificar || Propone una respuesta profesional a conflicto o queja,Role-play documentado de tres situaciones,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_portal_empleate_sepe__tsaf-emp-001,tsaf_portal_empleate_sepe,Portal Empléate,empleo_busqueda,TSAF,1,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_portal_empleate_sepe__tsaf-fit-001,tsaf_portal_empleate_sepe,Portal Empléate,empleo_busqueda,TSAF,2,TSAF-FIT-001,Seleccionar ejercicios y enseñar técnica,"Seleccionar ejercicios, explicar técnica y establecer progresiones.",Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Demuestra técnica y errores frecuentes || Propone al menos una regresión y una progresión || Justifica selección según objetivo y seguridad,Biblioteca de 20 ejercicios con fichas,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_portal_empleate_sepe__tsaf-eng-001,tsaf_portal_empleate_sepe,Portal Empléate,empleo_busqueda,TSAF,3,TSAF-ENG-001,Comprender instrucciones y recursos profesionales en inglés,"Practicar escucha, glosario y resumen de instrucciones técnicas en inglés.",How to build a data layer,Android Developers,https://www.youtube.com/watch?v=P125nWICYps,https://www.youtube-nocookie.com/embed/P125nWICYps?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Resume un protocolo en español || Da instrucciones básicas de ejercicio en inglés || Redacta un mensaje profesional breve,Ficha bilingüe de una sesión,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_portal_empleate_sepe__tsaf-prj-001,tsaf_portal_empleate_sepe,Portal Empléate,empleo_busqueda,TSAF,4,TSAF-PRJ-001,Crear un programa integral de acondicionamiento físico,"Construir un programa integral con evaluación, progresión y revisión.",Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Define población, necesidad y límites || Programa sesiones y evaluación coherentes || Incluye seguridad, recursos, privacidad y calidad","Memoria, sesiones, instrumentos y presentación",no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_portal_empleate_sepe__tsaf-mus-001,tsaf_portal_empleate_sepe,Portal Empléate,empleo_busqueda,TSAF,5,TSAF-MUS-001,"Comprender ritmo, frase musical y estructura de sesión","Reconocer ritmo, bloques musicales y estructura de una sesión colectiva.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Cuenta tiempos y frases musicales || Diseña calentamiento, bloque principal y vuelta a la calma || Controla intensidad y transiciones",Guion musical y vídeo de 10 minutos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_empleo_deporte_portal__tsaf-emp-001,tsaf_empleo_deporte_portal,Empleo Deporte,empleo_busqueda,TSAF,1,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_empleo_deporte_portal__tsaf-ges-001,tsaf_empleo_deporte_portal,Empleo Deporte,empleo_busqueda,TSAF,2,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_empleo_deporte_portal__tsaf-bas-003,tsaf_empleo_deporte_portal,Empleo Deporte,empleo_busqueda,TSAF,3,TSAF-BAS-003,Comprender respuestas básicas al ejercicio,"Relacionar esfuerzo, respuesta fisiológica, recuperación y adaptaciones al ejercicio.",Fisiología del ejercicio — Parte II,Facultad de Ciencias Médicas,https://www.youtube.com/watch?v=ga88pqiForY,https://www.youtube-nocookie.com/embed/ga88pqiForY?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Explica respuesta aguda y adaptación crónica || Calcula zonas orientativas sin presentarlas como diagnóstico || Reconoce señales para detener actividad y derivar,Resumen aplicado a tres perfiles ficticios,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_empleo_deporte_portal__tsaf-fit-001,tsaf_empleo_deporte_portal,Empleo Deporte,empleo_busqueda,TSAF,4,TSAF-FIT-001,Seleccionar ejercicios y enseñar técnica,"Seleccionar ejercicios, explicar técnica y establecer progresiones.",Cómo programar el entrenamiento de fuerza,Fit Generation,https://www.youtube.com/watch?v=eAnc33YC0n8,https://www.youtube-nocookie.com/embed/eAnc33YC0n8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Demuestra técnica y errores frecuentes || Propone al menos una regresión y una progresión || Justifica selección según objetivo y seguridad,Biblioteca de 20 ejercicios con fichas,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_empleo_deporte_portal__tsaf-eng-001,tsaf_empleo_deporte_portal,Empleo Deporte,empleo_busqueda,TSAF,5,TSAF-ENG-001,Comprender instrucciones y recursos profesionales en inglés,"Practicar escucha, glosario y resumen de instrucciones técnicas en inglés.",How to build a data layer,Android Developers,https://www.youtube.com/watch?v=P125nWICYps,https://www.youtube-nocookie.com/embed/P125nWICYps?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Resume un protocolo en español || Da instrucciones básicas de ejercicio en inglés || Redacta un mensaje profesional breve,Ficha bilingüe de una sesión,no,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_plataforma_colef_empleo__tsaf-bas-003,tsaf_plataforma_colef_empleo,Bolsa de empleo de Plataforma COLEF,empleo_busqueda,TSAF,1,TSAF-BAS-003,Comprender respuestas básicas al ejercicio,"Relacionar esfuerzo, respuesta fisiológica, recuperación y adaptaciones al ejercicio.",Fisiología del ejercicio — Parte II,Facultad de Ciencias Médicas,https://www.youtube.com/watch?v=ga88pqiForY,https://www.youtube-nocookie.com/embed/ga88pqiForY?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Explica respuesta aguda y adaptación crónica || Calcula zonas orientativas sin presentarlas como diagnóstico || Reconoce señales para detener actividad y derivar,Resumen aplicado a tres perfiles ficticios,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_plataforma_colef_empleo__tsaf-emp-001,tsaf_plataforma_colef_empleo,Bolsa de empleo de Plataforma COLEF,empleo_busqueda,TSAF,2,TSAF-EMP-001,Preparar candidatura profesional en fitness y deporte,"Preparar CV, certificados, planificaciones y evidencias compartibles.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,CV adaptado a un puesto real || Portfolio con dos sesiones y una valoración ficticia || Matriz de requisitos y límites profesionales,"CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
tsaf_plataforma_colef_empleo__tsaf-ges-001,tsaf_plataforma_colef_empleo,Bolsa de empleo de Plataforma COLEF,empleo_busqueda,TSAF,3,TSAF-GES-001,"Organizar recursos, calidad y seguridad de una instalación","Definir recursos, riesgos, calidad y operación básica de un centro.","PhysioWods: movilidad, fisiología, gestión y comunicación profesional",PhysioWods - Ana Galeote,https://www.youtube.com/playlist?list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z,https://www.youtube-nocookie.com/embed/videoseries?rel=0&enablejsapi=1&cc_load_policy=1&list=PLU_3vrvW7HKenS14CstIF_H5fRvnBgi6z&listType=playlist,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Completa inspección de seguridad y accesibilidad || Define procedimiento de incidencia y mantenimiento || Propone indicadores de calidad y satisfacción,Auditoría de instalación real o simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
